,tweet_id,timestamp,source,text,rating,name,retweet_count,favorite_count,dog_stage,breed_of_dog
434,807010152071229440,2016-12-08 23:53:08 ,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12,Lennon,4418,14514,,Golden Retriever
435,806629075125202948,2016-12-07 22:38:52 ,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",13,,37911,75639,,Cocker Spaniel
436,806542213899489280,2016-12-07 16:53:43 ,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11,Waffles,2752,11363,,Vizsla
438,806219024703037440,2016-12-06 19:29:28 ,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11,,1388,7145,,Chow
440,805932879469572096,2016-12-06 00:32:26 ,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12,Major,2209,9178,,Norwegian Elkhound
441,805826884734976000,2016-12-05 17:31:15 ,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12,Duke,2132,7335,puppo,Siberian Husky
442,805520635690676224,2016-12-04 21:14:20 ,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13,Zeke,1905,6368,,Malinois
443,805487436403003392,2016-12-04 19:02:24 ,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",12,Sansa,2929,9773,,
444,805207613751304193,2016-12-04 00:30:29 ,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12,Shooter,1972,8680,,Pembroke
445,804738756058218496,2016-12-02 17:27:25 ,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12,Django,4480,15326,,Tibetan Mastiff
447,804026241225523202,2016-11-30 18:16:08 ,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,13,Bo,18876,49774,,
448,803773340896923648,2016-11-30 01:31:12 ,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12,Diogi,3220,11203,puppo,Miniature Pinscher
450,803638050916102144,2016-11-29 16:33:36 ,Twitter for iPhone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13,,4828,12270,,Labrador Retriever
451,803380650405482500,2016-11-28 23:30:47 ,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,12,Sonny,2169,8601,,
452,803276597545603072,2016-11-28 16:37:19 ,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11,Winston,2887,11207,,Pembroke
453,802952499103731712,2016-11-27 19:09:28 ,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12,Marley,2336,10085,,Chow
455,802572683846291456,2016-11-26 18:00:13 ,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12,Winnie,2926,9959,,Golden Retriever
456,802323869084381190,2016-11-26 01:31:31 ,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,13,Severus,6808,18124,,
459,802239329049477120,2016-11-25 19:55:35 ,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12,Loki,3040,10132,puppo,Eskimo Dog
460,801958328846974976,2016-11-25 01:18:59 ,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12,Ronnie,1992,8608,,Staffordshire Bullterrier
461,801538201127157760,2016-11-23 21:29:33 ,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12,Wallace,2391,9141,,Pembroke
462,801285448605831168,2016-11-23 04:45:12 ,Twitter for iPhone,oh h*ck 10/10 https://t.co/bC69RrW559,10,,960,6802,,
463,801167903437357056,2016-11-22 20:58:07 ,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13,Milo,6961,27386,,Cocker Spaniel
464,801115127852503040,2016-11-22 17:28:25 ,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12,Bones,2429,8992,doggo,Dalmatian
465,800751577355128832,2016-11-21 17:23:47 ,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12,Mauve,3214,11701,,Cocker Spaniel
466,800513324630806528,2016-11-21 01:37:04 ,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11,Chef,3495,14685,,Pembroke
467,800459316964663297,2016-11-20 22:02:27 ,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,12,,2489,10538,pupper,
469,800388270626521089,2016-11-20 17:20:08 ,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12,Doc,3265,12456,floofer,Golden Retriever
470,800141422401830912,2016-11-20 00:59:15 ,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13,Peaches,2980,17092,,Golden Retriever
471,800018252395122689,2016-11-19 16:49:49 ,Twitter for iPhone,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,11,,15351,31768,doggo,
473,799757965289017345,2016-11-18 23:35:32 ,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13,Sobe,2506,9390,doggo,Border Collie
474,799422933579902976,2016-11-18 01:24:14 ,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12,Longfellow,2213,8965,,Miniature Pinscher
475,799297110730567681,2016-11-17 17:04:16 ,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11,Jeffrey,3227,11065,,Malamute
476,799063482566066176,2016-11-17 01:35:54 ,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11,Mister,2863,9058,,Norfolk Terrier
477,798933969379225600,2016-11-16 17:01:16 ,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12,Iroh,5203,14712,,Siberian Husky
478,798925684722855936,2016-11-16 16:28:21 ,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11,Shadow,1663,8246,,West Highland White Terrier
486,798209839306514432,2016-11-14 17:03:50 ,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13,Cooper,2954,11548,,Pekinese
487,797971864723324932,2016-11-14 01:18:12 ,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12,,3652,13018,pupper,American Staffordshire Terrier
488,797545162159308800,2016-11-12 21:02:38 ,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12,Cassie,5656,16198,,Pembroke
489,797236660651966464,2016-11-12 00:36:46 ,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12,Pancake,7726,22328,,Collie
490,796865951799083009,2016-11-11 00:03:42 ,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12,Tyr,2198,8564,,Cardigan
491,796759840936919040,2016-11-10 17:02:03 ,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11,Romeo,3562,13256,,American Staffordshire Terrier
492,796484825502875648,2016-11-09 22:49:15 ,Twitter for iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,12,,2042,8472,doggo,Cocker Spaniel
493,796387464403357696,2016-11-09 16:22:22 ,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12,Snicku,4861,12334,,Pekinese
495,796149749086875649,2016-11-09 00:37:46 ,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11,Ruby,16628,36177,,Golden Retriever
496,796116448414461957,2016-11-08 22:25:27 ,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11,,2813,10139,,Cardigan
497,796080075804475393,2016-11-08 20:00:55 ,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,12,Yogi,2703,9469,,Chow
498,796031486298386433,2016-11-08 16:47:50 ,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,13,Daisy,4284,12071,,Golden Retriever
499,795464331001561088,2016-11-07 03:14:10 ,Twitter for iPhone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,,27728,55683,doggo,Golden Retriever
500,795400264262053889,2016-11-06 22:59:35 ,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,12,Brody,3323,11270,,Golden Retriever
501,795076730285391872,2016-11-06 01:33:58 ,Twitter for iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,11,Bailey,6288,18139,,
503,794926597468000259,2016-11-05 15:37:24 ,Twitter for iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,12,Mack,2697,11492,,Toy Poodle
505,794332329137291264,2016-11-04 00:15:59 ,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12,Nimbus,3088,10686,,Samoyed
506,794205286408003585,2016-11-03 15:51:10 ,Twitter for iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,14,Laika,3895,10314,pupper,
507,793962221541933056,2016-11-02 23:45:19 ,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12,Maximus,5711,18910,,Labrador Retriever
508,793845145112371200,2016-11-02 16:00:06 ,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,13,Clark,2187,10295,,Old English Sheepdog
510,793601777308463104,2016-11-01 23:53:02 ,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,12,Dobby,1908,8926,,Miniature Pinscher
511,793500921481273345,2016-11-01 17:12:16 ,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,12,Fiona,2786,11953,,Golden Retriever
512,793286476301799424,2016-11-01 03:00:09 ,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,13,Moreton,10723,27597,,Afghan Hound
513,793271401113350145,2016-11-01 02:00:14 ,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,12,Dave,2763,9677,,Siberian Husky
514,793256262322548741,2016-11-01 01:00:05 ,Twitter for iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,12,,9714,22350,,Basset
515,793241302385262592,2016-11-01 00:00:38 ,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,13,Tucker,3812,11780,,Golden Retriever
516,793226087023144960,2016-10-31 23:00:11 ,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",11,Juno,3338,11001,,Wire-Haired Fox Terrier
517,793210959003287553,2016-10-31 22:00:04 ,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,10,Maude,3301,9997,,French Bulldog
518,793195938047070209,2016-10-31 21:00:23 ,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12,Lily,6547,17063,puppo,Labrador Retriever
519,793180763617361921,2016-10-31 20:00:05 ,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11,Newt,2310,7740,,Lakeland Terrier
520,793165685325201412,2016-10-31 19:00:10 ,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,12,Benji,3238,10478,,Golden Retriever
521,793150605191548928,2016-10-31 18:00:14 ,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11,Nida,1984,6909,,Italian Greyhound
522,793135492858580992,2016-10-31 17:00:11 ,Twitter for iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,13,,2893,7214,,
523,793120401413079041,2016-10-31 16:00:13 ,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11,Robin,4551,14202,,Labrador Retriever
524,792913359805018113,2016-10-31 02:17:31 ,Twitter for iPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,13,,4715,16063,,
525,792883833364439040,2016-10-31 00:20:11 ,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,12,Bailey,4964,12666,,Standard Poodle
526,792773781206999040,2016-10-30 17:02:53 ,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,12,Monster,1963,8209,,Yorkshire Terrier
527,792394556390137856,2016-10-29 15:55:58 ,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12,BeBe,4998,15128,,Cocker Spaniel
528,792050063153438720,2016-10-28 17:07:05 ,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,11,Remus,2088,8029,,Komondor
529,791672322847637504,2016-10-27 16:06:04 ,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13,,3661,13129,,Golden Retriever
530,791406955684368384,2016-10-26 22:31:36 ,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12,Levi,4797,14670,,Pembroke
531,791312159183634433,2016-10-26 16:14:55 ,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,12,Mabel,2963,9841,,Miniature Pinscher
533,790987426131050500,2016-10-25 18:44:32 ,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,12,Misty,2483,11089,,Cocker Spaniel
534,790946055508652032,2016-10-25 16:00:09 ,Twitter for iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12,Betty,5496,18601,puppo,Golden Retriever
536,790698755171364864,2016-10-24 23:37:28 ,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,12,Mosby,2203,9158,,Bernese Mountain Dog
537,790581949425475584,2016-10-24 15:53:19 ,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,11,Duke,8183,22473,,Malinois
538,790337589677002753,2016-10-23 23:42:19 ,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,12,Maggie,2167,8740,,Pembroke
539,790277117346975746,2016-10-23 19:42:02 ,Twitter for iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11,Bruce,3732,14081,,Labrador Retriever
540,789986466051088384,2016-10-23 00:27:05 ,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,12,Happy,2704,10369,,Golden Retriever
541,789628658055020548,2016-10-22 00:45:17 ,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,13,Eli,2080,8448,,Chow
542,789599242079838210,2016-10-21 22:48:24 ,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,12,Brownie,2279,7620,,Chesapeake Bay Retriever
543,789530877013393408,2016-10-21 18:16:44 ,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12,Rizzy,3942,13188,,Schipperke
544,789268448748703744,2016-10-21 00:53:56 ,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10,Stella,3014,10196,,Malamute
545,789137962068021249,2016-10-20 16:15:26 ,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,12,Bo,3244,10875,,Chihuahua
546,788908386943430656,2016-10-20 01:03:11 ,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",11,Lucy,14409,30653,,Golden Retriever
547,788765914992902144,2016-10-19 15:37:03 ,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12,Butter,12014,30658,,Cocker Spaniel
548,788412144018661376,2016-10-18 16:11:17 ,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,11,Dexter,5990,16060,,Golden Retriever
549,788178268662984705,2016-10-18 00:41:57 ,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,13,,2488,8100,,Samoyed
550,788150585577050112,2016-10-17 22:51:57 ,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,13,Leo,1510,6865,,Chow
552,788039637453406209,2016-10-17 15:31:05 ,Twitter for iPhone,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,12,,1535,6867,,
553,787810552592695296,2016-10-17 00:20:47 ,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11,Frank,3540,9717,,Pug
554,787717603741622272,2016-10-16 18:11:26 ,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13,Tonks,3240,11416,puppo,German Shepherd
555,787397959788929025,2016-10-15 21:01:17 ,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11,Moose,3300,12120,,Chihuahua
556,787322443945877504,2016-10-15 16:01:13 ,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10,Lincoln,2032,8726,,Golden Retriever
557,786963064373534720,2016-10-14 16:13:10 ,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12,Rory,9327,29725,,Golden Retriever
559,786664955043049472,2016-10-13 20:28:35 ,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",12,,2996,11957,,Leonberg
560,786595970293370880,2016-10-13 15:54:28 ,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11,Dale,3601,10497,,Pembroke
561,786363235746385920,2016-10-13 00:29:39 ,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13,Rizzo,4072,12189,doggo,Golden Retriever
562,786233965241827333,2016-10-12 15:55:59 ,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11,Mattie,5571,17178,,Labrador Retriever
564,785927819176054784,2016-10-11 19:39:28 ,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12,Lucy,3652,12696,,Toy Poodle
565,785872687017132033,2016-10-11 16:00:24 ,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12,Rusty,2130,7489,,Great Pyrenees
566,785639753186217984,2016-10-11 00:34:48 ,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,10,Pinot,2561,8735,doggo,
567,785533386513321988,2016-10-10 17:32:08 ,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11,Dallas,2334,10183,,Miniature Pinscher
568,785264754247995392,2016-10-09 23:44:41 ,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,12,Doc,1911,8128,,Chow
569,785170936622350336,2016-10-09 17:31:53 ,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11,Hero,5639,13491,,Eskimo Dog
570,784826020293709826,2016-10-08 18:41:19 ,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13,Rusty,3712,11310,,Chow
571,784517518371221505,2016-10-07 22:15:26 ,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11,Frankie,2970,10039,,Malamute
572,784431430411685888,2016-10-07 16:33:21 ,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12,Stormy,1491,6329,,Miniature Poodle
573,783839966405230592,2016-10-06 01:23:05 ,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,13,Riley,12643,33689,,
574,783821107061198850,2016-10-06 00:08:09 ,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12,Mairi,2269,8209,,Lakeland Terrier
575,783695101801398276,2016-10-05 15:47:27 ,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12,Loomis,3737,11650,,Chow
576,783466772167098368,2016-10-05 00:40:09 ,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11,Finn,2608,9468,,Chihuahua
577,783391753726550016,2016-10-04 19:42:03 ,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13,Godi,6441,18908,,Norwegian Elkhound
579,783334639985389568,2016-10-04 15:55:06 ,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12,Dave,13616,32651,,Cardigan
580,783085703974514689,2016-10-03 23:25:55 ,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11,Earl,2565,9112,,Chesapeake Bay Retriever
581,782969140009107456,2016-10-03 15:42:44 ,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12,Cali,8521,26949,,Golden Retriever
582,782747134529531904,2016-10-03 01:00:34 ,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,Deacon,1604,8310,doggo,Golden Retriever
583,782722598790725632,2016-10-02 23:23:04 ,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10,Penny,6238,19250,,Irish Setter
584,782598640137187329,2016-10-02 15:10:30 ,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11,Timmy,2184,8694,,Malamute
585,782305867769217024,2016-10-01 19:47:08 ,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,Sampson,6470,18630,doggo,Briard
587,781955203444699136,2016-09-30 20:33:43 ,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,11,Chipson,3920,12357,,
588,781661882474196992,2016-09-30 01:08:10 ,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,5,,3129,11634,,Pembroke
